GS_ID_A,GS_ID_B,overlap,szymkiewicz_simpson,jaccard,npmi,size_a,size_b,union,composite
GEX002844,GEX013677,1351,0.95612174,0.7091864,0.90714556,1413,1843,1905,0.9067347
GEX025085,GEX029971,639,0.9609023,0.44375,0.81772673,1414,665,1440,0.8574718
GEX043597,GEX094112,1299,0.9186704,0.6560606,0.8845361,1414,1865,1980,0.8661485
GEX082984,GEX091450,1355,0.9582744,0.8212121,0.94687694,1414,1591,1650,0.930862
GEX082984,GEX123261,1201,0.8792094,0.76060796,0.9259897,1414,1366,1579,0.85548913
GEX082984,GEX107948,1208,0.91376704,0.7905759,0.9371416,1414,1322,1528,0.88912886
GEX022009,GEX022633,1275,0.9444444,0.8557047,0.9584771,1415,1350,1490,0.92669654
GEX022009,GEX034584,1294,0.91448766,0.7593897,0.9248285,1415,1583,1704,0.8834681
GEX048845,GEX100936,1285,0.90684545,0.6879015,0.8972075,1417,1736,1868,0.86305666
GEX086744,GEX104479,1270,0.8962597,0.71710896,0.9086265,1417,1624,1771,0.86042964
GEX050815,GEX055156,1165,0.92902714,0.77305907,0.93205357,1418,1254,1507,0.8978335
GEX054568,GEX096105,1277,0.9005642,0.7511765,0.92166275,1418,1559,1700,0.87068665
GEX056643,GEX058698,1370,0.96478873,0.67288804,0.89323926,1420,1986,2036,0.9064086
GEX065811,GEX116084,1304,0.91766363,0.69994634,0.9021993,1421,1746,1863,0.8741202
GEX087889,GEX091205,1275,0.8972555,0.730659,0.9138238,1421,1599,1745,0.8639362
GEX022593,GEX028960,891,0.9611651,0.61069226,0.8803507,1423,927,1459,0.8910705
GEX038864,GEX090368,1262,0.88561404,0.7190883,0.90919393,1425,1592,1755,0.8523089
GEX039918,GEX062903,1422,0.99929726,0.99719495,0.9992558,1425,1423,1426,0.9988768
GEX039763,GEX041634,1321,0.92636746,0.69271106,0.8994868,1426,1802,1907,0.8796362
GEX043841,GEX123838,1297,0.9095372,0.6485,0.8807707,1426,1871,2000,0.8573298
GEX043841,GEX050327,1407,0.98667604,0.86691314,0.9618562,1426,1604,1623,0.9627235
GEX004337,GEX008643,1355,0.9495445,0.69522834,0.9012625,1427,1877,1949,0.8986813
GEX004337,GEX006151,1284,0.89978975,0.76840216,0.92791843,1427,1528,1671,0.87351227
GEX006319,GEX025187,1272,0.8907563,0.74169093,0.91791624,1428,1559,1715,0.86094326
GEX007911,GEX035186,1309,0.9166667,0.7030075,0.9032579,1428,1743,1862,0.87393486
GEX067515,GEX103453,784,0.9607843,0.5369863,0.853696,1428,816,1460,0.8760247
GEX076303,GEX115939,1305,0.913226,0.61907023,0.8680379,1429,1984,2108,0.85439485
GEX065465,GEX099215,1377,0.96293706,0.6776575,0.89485717,1430,1979,2032,0.90588117
GEX105041,GEX119567,1305,0.9125874,0.6164383,0.86681485,1430,1992,2117,0.8533576
GEX104683,GEX117239,1335,0.932914,0.648688,0.88163537,1431,1962,2058,0.87606883
GEX022555,GEX029506,505,0.99605525,0.3521618,0.7825694,1432,507,1434,0.86727655
GEX022555,GEX031369,494,0.99196786,0.34401113,0.7781533,1432,498,1436,0.8623765
GEX003340,GEX019015,1337,0.93300766,0.6661684,0.88886756,1433,1911,2007,0.8796398
GEX013121,GEX031006,1207,0.94076383,0.79986745,0.94094646,1433,1283,1509,0.9125846
GEX013121,GEX026254,803,0.9651442,0.5492476,0.858635,1433,832,1462,0.8819649
GEX067516,GEX103452,829,0.9822275,0.5725138,0.86903936,1433,844,1448,0.9002848
GEX067516,GEX071546,537,0.9817185,0.37214136,0.7894921,1433,547,1443,0.8598031
GEX003466,GEX079122,1434,1.0,1.0,1.0,1434,1434,1434,1.0
GEX065030,GEX117870,946,0.95943207,0.64179105,0.89068186,1434,986,1474,0.8959038
GEX040377,GEX098896,1303,0.90801394,0.6587462,0.8848704,1435,1846,1978,0.8581604
GEX017452,GEX021506,1124,0.9213115,0.73368144,0.9185063,1436,1220,1532,0.8837855
GEX097666,GEX105673,1429,0.99512535,0.73583937,0.9183315,1436,1935,1942,0.9432682
GEX002175,GEX023027,995,0.9449193,0.66555184,0.89737046,1437,1053,1495,0.88904583
GEX002175,GEX021445,1376,0.95755047,0.6935484,0.9007494,1437,1923,1984,0.90475005
GEX002175,GEX005249,1310,0.91162145,0.6968085,0.90052366,1437,1753,1880,0.8686589
GEX013741,GEX029075,1334,0.9283229,0.78286386,0.9331257,1437,1601,1704,0.8992311
GEX013741,GEX032737,1404,0.97703546,0.70694864,0.906769,1437,1953,1986,0.9230181
GEX027193,GEX062245,1437,1.0,1.0,1.0,1437,1437,1437,1.0
GEX006608,GEX014603,1362,0.9471488,0.6851107,0.8969801,1438,1912,1988,0.8947412
GEX043308,GEX051745,1340,0.93120223,0.64671814,0.8805583,1439,1973,2072,0.8743054
GEX063854,GEX071315,1441,1.0,1.0,1.0,1441,1441,1441,1.0
GEX085787,GEX122501,1280,0.88827205,0.7669263,0.9272479,1441,1508,1669,0.86400294
GEX001349,GEX022738,1315,0.9112959,0.6220435,0.8689466,1443,1986,2114,0.8534455
GEX001349,GEX014931,1361,0.94317394,0.75318205,0.9226476,1443,1725,1807,0.9051756
GEX078126,GEX103376,1311,0.9085239,0.7063578,0.90414363,1443,1724,1856,0.86809075
GEX061111,GEX088712,1086,0.9172297,0.70382375,0.90805715,1445,1184,1543,0.87454855
GEX019558,GEX026542,1326,0.91637874,0.65937346,0.8851557,1447,1890,2011,0.86497766
GEX019558,GEX032302,1345,0.92950934,0.7497213,0.9210326,1447,1692,1794,0.8935517
GEX030838,GEX034782,1316,0.9094679,0.62016964,0.8679446,1447,1991,2122,0.8516082
GEX047218,GEX118528,1073,0.9218213,0.6976593,0.9062521,1447,1164,1538,0.8769889
GEX090447,GEX116028,939,0.95329946,0.62893504,0.8854207,1447,985,1493,0.8884266
GEX036226,GEX113145,1321,0.91229284,0.766686,0.9270406,1448,1596,1723,0.88317144
GEX096079,GEX118099,1420,0.97527474,0.82414395,0.94776696,1456,1687,1723,0.9450486
GEX003947,GEX036143,1338,0.91769546,0.70347005,0.9029415,1458,1782,1902,0.8748504
GEX021484,GEX026631,1117,0.9059205,0.70965695,0.9091012,1458,1233,1574,0.8666678
GEX098710,GEX114791,1330,0.9122085,0.66169155,0.8857663,1458,1882,2010,0.86210513
GEX061896,GEX100919,1342,0.91917807,0.79267573,0.936269,1460,1575,1693,0.8938776
GEX077804,GEX107856,1179,0.8838081,0.7295792,0.91473776,1461,1334,1616,0.8529623
GEX000388,GEX001520,1002,0.95156693,0.6622604,0.89641416,1462,1053,1513,0.8937056
GEX018282,GEX033475,1326,0.9063568,0.67105263,0.8894086,1463,1839,1976,0.85929596
GEX043911,GEX057509,1457,0.99658,0.9925068,0.99799174,1463,1462,1468,0.9957654
GEX079673,GEX088452,1420,0.97060835,0.73045266,0.91488504,1463,1901,1944,0.92257726
GEX098329,GEX100245,1098,0.92502105,0.70747423,0.9095584,1463,1187,1552,0.88151175
GEX023798,GEX026738,1402,0.95765024,0.7386723,0.91743845,1464,1836,1898,0.91385466
GEX044089,GEX092167,1104,0.9533679,0.72679394,0.9179401,1465,1158,1519,0.9080531
GEX062956,GEX086310,1155,0.9166667,0.7352005,0.91832036,1466,1260,1571,0.8803735
GEX062956,GEX074686,1331,0.9079127,0.6829143,0.8942881,1466,1814,1949,0.862913
GEX062956,GEX121851,869,0.95916116,0.578177,0.86773235,1466,906,1503,0.8829643
GEX109626,GEX110828,763,0.95494366,0.50798935,0.8410707,1466,799,1502,0.8655528
GEX065572,GEX118891,1346,0.91564626,0.70991564,0.9052317,1470,1772,1896,0.87450016
GEX000448,GEX023307,566,0.9725086,0.38012087,0.79046434,1473,582,1489,0.8540311
GEX112289,GEX118246,1399,0.9497624,0.7437533,0.91893744,1473,1807,1881,0.9085606
GEX043992,GEX115368,1354,0.9179661,0.68245965,0.89420444,1475,1863,1984,0.87086487
GEX010145,GEX033893,1149,0.91190475,0.72400755,0.91411215,1476,1260,1587,0.87432534
GEX027969,GEX028559,907,0.917088,0.5821566,0.8642977,1476,989,1558,0.8501017
GEX060010,GEX087746,1168,0.9351481,0.7501606,0.9242201,1476,1249,1557,0.8981506
GEX082575,GEX107106,1327,0.8984428,0.67600614,0.89100504,1477,1813,1963,0.85395545
GEX029770,GEX030972,1224,0.903321,0.7602484,0.92590743,1479,1355,1610,0.8747065
GEX057453,GEX121936,920,0.9397344,0.5977908,0.872367,1480,979,1539,0.8713457
GEX024058,GEX034927,1163,0.9556286,0.75716144,0.92765003,1482,1217,1536,0.91593516
GEX036760,GEX118927,685,0.96478873,0.45454547,0.8208132,1482,710,1507,0.86274004
GEX038496,GEX048880,1482,1.0,1.0,1.0,1482,1482,1482,1.0
GEX038496,GEX083120,1212,0.88986784,0.74264705,0.9192631,1482,1362,1632,0.8604237
GEX038496,GEX065928,1212,0.88986784,0.74264705,0.9192631,1482,1362,1632,0.8604237
GEX048880,GEX083120,1212,0.88986784,0.74264705,0.9192631,1482,1362,1632,0.8604237
GEX048880,GEX065928,1212,0.88986784,0.74264705,0.9192631,1482,1362,1632,0.8604237
GEX006152,GEX008644,1382,0.9318948,0.75108695,0.92107433,1483,1739,1840,0.89573324
GEX053901,GEX068894,1348,0.9089683,0.6449761,0.87801,1483,1955,2090,0.85616994
GEX057737,GEX093967,1214,0.8809869,0.73665047,0.9167564,1484,1378,1648,0.8521197
GEX069106,GEX074881,1393,0.9386792,0.785674,0.9336847,1484,1682,1773,0.9080782
GEX045771,GEX068114,1355,0.9124579,0.7432803,0.91782105,1485,1693,1823,0.8786224
GEX075649,GEX076459,1336,0.89845324,0.684777,0.8944515,1487,1800,1951,0.855718
GEX094435,GEX101983,1394,0.93682796,0.7174472,0.9084065,1488,1849,1943,0.89295185
GEX017938,GEX020294,896,0.9491525,0.5825748,0.8676904,1490,944,1538,0.875837
GEX022008,GEX022632,1344,0.9020134,0.8033473,0.9397896,1490,1527,1673,0.8822802
GEX022008,GEX034583,1346,0.9033557,0.71443737,0.906461,1490,1740,1884,0.86557204
GEX040605,GEX076238,1330,0.89261746,0.71351933,0.9059689,1490,1704,1864,0.8567979
GEX042323,GEX083126,1194,0.89237666,0.7307221,0.91513205,1490,1338,1634,0.8600458
GEX064656,GEX109535,828,0.9366516,0.5355757,0.8487567,1490,884,1546,0.85643643
GEX059357,GEX076233,1396,0.93503016,0.8309524,0.94917256,1493,1583,1680,0.9142147
GEX080798,GEX106077,1407,0.9417671,0.7688525,0.92761064,1494,1743,1830,0.9071842
GEX000249,GEX003977,1304,0.95671314,0.83912486,0.9531618,1495,1363,1554,0.93319553
GEX116935,GEX119294,1318,0.8816053,0.76494485,0.9258739,1495,1546,1723,0.85827327
GEX056422,GEX112765,1362,0.90981966,0.6882264,0.8959336,1497,1844,1979,0.86550105
GEX002429,GEX018524,1179,0.9239812,0.739185,0.91964257,1498,1276,1595,0.88702196
GEX002429,GEX035804,987,0.93643266,0.6306709,0.8834051,1498,1054,1565,0.8752804
GEX005227,GEX007767,984,0.9859719,0.6507937,0.895194,1498,998,1512,0.91893625
GEX005227,GEX022003,1328,0.8865154,0.70751196,0.9033727,1498,1707,1877,0.8507147
GEX005227,GEX014599,1123,0.95982903,0.7268608,0.9179755,1498,1170,1545,0.91323537
GEX010663,GEX053829,1364,0.9673759,0.8828479,0.966595,1499,1410,1545,0.95047027
GEX046547,GEX099932,782,0.9762797,0.5151515,0.84576243,1499,801,1518,0.88405406
GEX046547,GEX053194,926,0.9232303,0.58756346,0.86646897,1499,1003,1576,0.8560969
GEX046547,GEX067620,1456,0.9713142,0.8574794,0.95810837,1499,1655,1698,0.94854724
GEX001803,GEX002080,982,0.94151485,0.62908393,0.8833067,1500,1043,1561,0.8790287
GEX012608,GEX028264,1371,0.914,0.66360116,0.8857794,1500,1937,2066,0.8639202
GEX012608,GEX034239,1363,0.9086667,0.81960315,0.9453401,1500,1526,1663,0.890854
GEX085871,GEX098716,1354,0.9026667,0.7415115,0.9168387,1500,1680,1826,0.87043566
GEX005333,GEX030688,1294,0.90679747,0.7919217,0.9363882,1501,1427,1634,0.8838223
GEX007438,GEX023204,1399,0.9320453,0.7196502,0.9089146,1501,1842,1944,0.8895663
GEX093010,GEX112174,1314,0.8754164,0.75128645,0.9206462,1501,1562,1749,0.8505904
GEX001063,GEX035163,1502,1.0,1.0,1.0,1502,1502,1502,1.0
GEX038686,GEX096785,1387,0.9234354,0.739339,0.91624343,1502,1761,1876,0.8866161
GEX083461,GEX105794,1374,0.9147803,0.6738597,0.8900575,1502,1911,2039,0.8665962
GEX083461,GEX100398,1364,0.9081225,0.72746664,0.9114452,1502,1737,1875,0.87199134
GEX039774,GEX068296,1110,0.9382925,0.7038681,0.9086868,1504,1183,1577,0.8914076
GEX021556,GEX033222,1371,0.9109635,0.67703706,0.8912099,1505,1891,2025,0.8641782
GEX068068,GEX117356,1342,0.89110225,0.7959668,0.93710595,1506,1522,1686,0.8720752
GEX076473,GEX089825,860,0.9357998,0.5495208,0.8535689,1506,919,1565,0.858544
GEX095381,GEX107047,1458,0.9681275,0.8637441,0.96001,1506,1640,1688,0.9472508
GEX007563,GEX026318,1507,1.0,1.0,1.0,1507,1507,1507,1.0
GEX013138,GEX026551,1435,0.95222294,0.77275175,0.929073,1507,1785,1857,0.9163287
GEX032476,GEX047404,1507,1.0,1.0,1.0,1507,1507,1507,1.0
GEX049348,GEX082828,1373,0.9110816,0.7318763,0.9131172,1507,1742,1876,0.87524056
GEX012670,GEX035421,1233,0.92498124,0.7663145,0.9285605,1509,1333,1609,0.8932479
GEX021287,GEX022537,770,0.9833972,0.50591326,0.8429232,1509,783,1522,0.8879004
GEX036260,GEX065700,622,0.9658385,0.4062704,0.79992455,1509,644,1531,0.8539249
GEX042754,GEX064532,1402,0.9290921,0.81228274,0.94263357,1509,1619,1726,0.90573025
GEX006877,GEX015543,1207,0.91647685,0.74506176,0.92102605,1510,1317,1620,0.8821938
GEX087781,GEX091480,1047,0.91361254,0.65071476,0.88817745,1510,1146,1609,0.86103296
GEX103079,GEX111900,1388,0.9192053,0.7410571,0.91670746,1510,1751,1873,0.8835757
GEX087726,GEX103348,1511,1.0,1.0,1.0,1511,1511,1511,1.0
GEX109689,GEX120137,1369,0.9054233,0.71190846,0.9051283,1512,1780,1923,0.8667203
GEX063855,GEX071316,1513,1.0,1.0,1.0,1513,1513,1513,1.0
GEX063983,GEX102924,1369,0.9042272,0.8114997,0.9424103,1514,1542,1687,0.8856817
GEX092487,GEX116036,1354,0.89431965,0.72097975,0.90856344,1514,1718,1878,0.8596517
GEX038882,GEX120788,1351,0.8917492,0.7,0.9000858,1515,1766,1930,0.85339934
GEX070604,GEX072454,1515,1.0,1.0,1.0,1515,1515,1515,1.0
GEX016582,GEX021915,1460,0.9630607,0.7479508,0.9202828,1516,1896,1952,0.9200387
GEX016582,GEX025061,1480,0.9762533,0.737419,0.91689247,1516,1971,2007,0.92848647
GEX016582,GEX033868,1454,0.9591029,0.7089225,0.9054213,1516,1989,2051,0.90906686
GEX075705,GEX077731,811,0.9386574,0.51688975,0.8412031,1516,864,1569,0.8543039
GEX036286,GEX048432,511,0.9789272,0.33442408,0.7688682,1517,522,1528,0.8500266
GEX010818,GEX021071,1490,0.9809085,0.7540486,0.9231081,1519,1947,1976,0.9355365
GEX041081,GEX115289,1353,0.8984064,0.80921054,0.94175446,1519,1506,1672,0.88056725
GEX048404,GEX085067,775,0.94627595,0.49584132,0.8338828,1519,819,1563,0.856189
GEX002357,GEX007217,1425,0.9375,0.81755596,0.9443805,1520,1648,1743,0.9135112
GEX002357,GEX002526,1419,0.9335526,0.7170288,0.9076343,1520,1878,1979,0.8902478
GEX055334,GEX107868,1350,0.8881579,0.7293355,0.9117423,1520,1681,1851,0.85639346
GEX056642,GEX058697,1170,0.92783505,0.72625697,0.9152452,1520,1261,1611,0.8875194
GEX046694,GEX061550,1384,0.90932983,0.69373435,0.89771944,1522,1857,1995,0.86621076
GEX089681,GEX101118,1450,0.9526938,0.7397959,0.916844,1522,1888,1960,0.9101142
GEX063600,GEX093484,1394,0.91529876,0.6836685,0.89373267,1523,1910,2039,0.8689727
GEX001892,GEX011559,1022,0.94280446,0.6443884,0.88836217,1524,1084,1586,0.88312125
GEX001892,GEX004549,1387,0.910105,0.7558583,0.9220018,1524,1698,1835,0.8792557
GEX040636,GEX047824,1441,0.94553804,0.70741284,0.904193,1524,1954,2037,0.89791304
GEX043111,GEX105564,1165,0.9410339,0.7294928,0.91715103,1524,1238,1597,0.8987257
GEX000386,GEX005559,1407,0.922623,0.7013958,0.9010869,1525,1888,2006,0.87837756
GEX052871,GEX103721,1049,0.91695803,0.64753085,0.8870662,1525,1144,1620,0.86307263
GEX003580,GEX034477,817,0.97146255,0.52709675,0.84904903,1526,841,1550,0.8825894
GEX007202,GEX024301,1305,0.9056211,0.78519857,0.9338275,1526,1441,1662,0.8815366
GEX007202,GEX008185,1463,0.9587156,0.7819348,0.9322602,1526,1808,1871,0.92335945
GEX007202,GEX022971,1398,0.9161206,0.7880496,0.9338574,1526,1646,1774,0.89050645
GEX027610,GEX051114,1526,1.0,1.0,1.0,1526,1526,1526,1.0
GEX022632,GEX034583,1409,0.9227243,0.7583423,0.92301774,1527,1740,1858,0.88984793
GEX006151,GEX008643,1424,0.93193716,0.71882886,0.90816236,1528,1877,1981,0.8893155
GEX072090,GEX087798,1528,1.0,1.0,1.0,1528,1528,1528,1.0
GEX009226,GEX014824,1262,0.89503545,0.7516379,0.9219388,1531,1410,1679,0.86635596
GEX051004,GEX121844,1155,0.9101655,0.70212764,0.90564585,1531,1269,1645,0.86855793
GEX098199,GEX103540,1398,0.9131287,0.7979452,0.937355,1531,1619,1752,0.890092
GEX103720,GEX123103,1383,0.90333116,0.72712934,0.9108088,1531,1754,1902,0.8680908
GEX004302,GEX019704,1381,0.90143603,0.7234154,0.90931207,1532,1758,1909,0.8658319
GEX010901,GEX015925,1531,0.99934727,0.76664996,0.92819244,1532,1996,1997,0.9528078
GEX045641,GEX104007,1428,0.9321149,0.6809728,0.8929916,1532,1993,2097,0.88188654
GEX022764,GEX028692,1429,0.9315515,0.6808004,0.89286405,1534,1994,2099,0.8814013
GEX022764,GEX031754,1276,0.8775791,0.7453271,0.918983,1534,1454,1712,0.8511287
GEX022764,GEX026990,1445,0.94198173,0.73837507,0.91582686,1534,1868,1957,0.90126044
GEX003011,GEX034881,968,0.9388943,0.6057572,0.87404555,1535,1031,1598,0.8722669
GEX032806,GEX086350,1536,1.0,1.0,1.0,1536,1536,1536,1.0
GEX055225,GEX100453,1033,0.90773284,0.6294942,0.87951434,1536,1138,1641,0.8520851
GEX025709,GEX031617,1448,0.942095,0.716477,0.9074009,1537,1932,2021,0.8969714
GEX066281,GEX099101,1386,0.9011704,0.7237598,0.9093519,1538,1763,1915,0.86568826
GEX003611,GEX034498,1400,0.9096816,0.7194245,0.90774024,1539,1807,1946,0.8716302
GEX029439,GEX035751,668,0.9881657,0.4318035,0.81321687,1539,676,1547,0.8768932
GEX004490,GEX013121,1308,0.9127704,0.7855856,0.93405426,1540,1433,1665,0.88733345
GEX004490,GEX031006,1174,0.9150429,0.7119466,0.9092395,1540,1283,1649,0.8744236
GEX004490,GEX026254,808,0.97115386,0.51662403,0.84470624,1540,832,1564,0.88024795
GEX009414,GEX012155,1336,0.8865295,0.7808299,0.9316093,1540,1507,1711,0.8653896
GEX064437,GEX096747,1385,0.8970207,0.6690821,0.88676846,1544,1911,2070,0.851433
GEX110154,GEX116570,1543,0.99935234,0.9980595,0.99947405,1545,1544,1546,0.9990938
GEX020541,GEX028960,912,0.98381877,0.58424085,0.8710868,1546,927,1561,0.9039032
GEX048216,GEX086310,1207,0.9579365,0.754375,0.926111,1547,1260,1600,0.9172243
GEX048216,GEX074686,1418,0.9166128,0.7297993,0.91179407,1547,1814,1943,0.8792501
GEX048216,GEX121851,853,0.9415011,0.533125,0.8470937,1547,906,1600,0.8598259
GEX048216,GEX076650,1165,0.9395161,0.7182491,0.9129775,1547,1240,1622,0.8952627
GEX048216,GEX049277,1244,0.9510703,0.77219117,0.9314226,1547,1308,1611,0.9152945
GEX004172,GEX026975,1456,0.94056845,0.7061106,0.90311086,1548,1970,2062,0.8936769
GEX007014,GEX015949,1049,0.9291408,0.6443489,0.88663226,1548,1129,1628,0.8721824
GEX040981,GEX077537,618,0.9716981,0.394636,0.79458183,1548,636,1566,0.8562857
GEX049811,GEX082984,1357,0.95968884,0.8454829,0.9547944,1548,1414,1605,0.9368477
GEX049811,GEX091450,1429,0.92312664,0.8356725,0.95031875,1548,1591,1710,0.90563583
GEX049811,GEX123261,1231,0.9011713,0.73143196,0.91501653,1548,1366,1683,0.8672235
GEX049811,GEX107948,1245,0.94175494,0.7661539,0.928931,1548,1322,1625,0.90663475
GEX101624,GEX109165,1399,0.9037468,0.733613,0.9130918,1548,1758,1907,0.86972004
GEX013362,GEX024888,1190,0.91327703,0.71557426,0.91022664,1550,1303,1663,0.8737365
GEX053011,GEX087411,1034,0.9094107,0.62552935,0.87795746,1550,1137,1653,0.85263443
GEX053011,GEX083247,1550,1.0,1.0,1.0,1550,1550,1550,1.0
GEX073048,GEX103430,971,0.9318618,0.599013,0.8705491,1550,1042,1621,0.8652921
GEX083247,GEX087411,1034,0.9094107,0.62552935,0.87795746,1550,1137,1653,0.85263443
GEX013843,GEX019699,967,0.92270994,0.5925245,0.8671594,1551,1048,1632,0.8566728
GEX048372,GEX079160,1438,0.92714375,0.7076772,0.90327525,1551,1919,2032,0.8832505
GEX048372,GEX065490,1423,0.9174726,0.6731315,0.8889005,1551,1986,2114,0.8686044
GEX048372,GEX119092,1442,0.9297228,0.7761033,0.9293341,1551,1749,1858,0.8989989
GEX093854,GEX118139,1417,0.91360414,0.6980296,0.89905787,1551,1896,2030,0.87048924
GEX055329,GEX104293,1438,0.92475885,0.720802,0.908327,1555,1878,1995,0.88396746
GEX055329,GEX122662,1095,0.9439655,0.6759259,0.898859,1555,1160,1620,0.8903576
GEX044910,GEX089005,1401,0.89980733,0.72403103,0.90915155,1557,1779,1935,0.8646521
GEX002957,GEX007559,1085,0.9163851,0.65479785,0.8890179,1558,1184,1657,0.8640677
GEX048373,GEX079161,1414,0.9075738,0.6746183,0.88910687,1558,1952,2096,0.8609828
GEX048373,GEX119091,1284,0.8873531,0.74607784,0.91931695,1558,1447,1721,0.8590981
GEX011628,GEX025206,1477,0.94679487,0.74558306,0.9182942,1560,1898,1981,0.90655255
GEX000043,GEX027487,1561,1.0,1.0,1.0,1561,1561,1561,1.0
GEX020062,GEX023579,1513,0.9692505,0.90816325,0.97352815,1561,1618,1666,0.95703304
GEX045244,GEX089610,1561,1.0,0.9987204,0.9996524,1561,1563,1563,0.9997441
GEX098690,GEX111260,1440,0.921895,0.77837837,0.92995435,1562,1728,1850,0.8931917
GEX003218,GEX015485,1377,0.8809981,0.76288086,0.9242247,1563,1619,1805,0.85737467
GEX003218,GEX012915,1464,0.9366603,0.74961597,0.9195151,1563,1854,1953,0.89925146
GEX019812,GEX022297,1051,0.9284452,0.6392944,0.8844985,1563,1132,1644,0.87061507
GEX021615,GEX026021,1432,0.9161868,0.7232323,0.9089774,1563,1849,1980,0.8775959
GEX004492,GEX085004,1565,1.0,0.92658377,0.97928345,1565,1689,1689,0.98531675
GEX008286,GEX034991,1408,0.8996805,0.7817879,0.9311539,1565,1644,1801,0.876102
GEX042249,GEX084974,1427,0.91182107,0.676624,0.8899336,1565,1971,2109,0.8647816
GEX004411,GEX010797,851,0.95083797,0.5285714,0.846085,1566,895,1610,0.8663846
GEX043309,GEX103269,823,0.9547564,0.5124533,0.8403412,1567,862,1606,0.86629575
GEX052752,GEX091953,1413,0.901723,0.67607653,0.8894066,1567,1936,2090,0.8565937
GEX005532,GEX033215,1447,0.92283165,0.7688629,0.9263917,1568,1761,1882,0.8920379
GEX005532,GEX010073,1388,0.8852041,0.7386908,0.91472256,1568,1699,1879,0.8559014
GEX087637,GEX123595,1413,0.90114796,0.6751075,0.888965,1568,1938,2093,0.85593987
GEX047517,GEX055140,840,0.95022625,0.52076876,0.8429324,1569,884,1613,0.86433476
GEX049393,GEX069161,1113,0.9337248,0.6753641,0.8975622,1569,1192,1648,0.8820527
GEX009415,GEX012156,1409,0.89745224,0.8033067,0.93899786,1570,1593,1754,0.8786231
GEX016237,GEX023809,1436,0.91464967,0.7326531,0.91252786,1570,1826,1960,0.87825036
GEX016237,GEX035608,1417,0.9025478,0.7537234,0.92053527,1570,1727,1880,0.8727829
GEX050720,GEX114843,1410,0.8980892,0.70219123,0.90013105,1570,1848,2008,0.8589096
GEX055572,GEX058088,1472,0.9369828,0.71734893,0.907044,1571,1953,2052,0.8930561
GEX082985,GEX091449,1404,0.8936983,0.722966,0.908461,1571,1775,1942,0.8595518
GEX104403,GEX108374,1571,1.0,1.0,1.0,1571,1571,1571,1.0
GEX070193,GEX113579,1004,0.9143898,0.60264105,0.869597,1572,1098,1666,0.85204005
GEX000607,GEX027136,1110,0.93434346,0.6723198,0.89649206,1573,1188,1651,0.88193876
GEX010819,GEX021070,1457,0.9262556,0.7905589,0.93427503,1573,1727,1843,0.8991163
GEX000825,GEX026485,815,0.94547564,0.5024661,0.8350173,1575,862,1622,0.8568737
GEX040471,GEX067303,946,0.94035786,0.57859325,0.86346704,1575,1006,1635,0.868005
GEX045985,GEX111474,1275,0.90106004,0.743007,0.9186415,1576,1415,1716,0.86944944
GEX036445,GEX098632,571,1.0,0.36185044,0.7832071,1578,571,1578,0.8723701
GEX009501,GEX025656,1427,0.90316457,0.6804959,0.8910612,1580,1944,2097,0.8586309
GEX040138,GEX118157,1437,0.9089184,0.77382874,0.9279902,1581,1713,1857,0.8819004
GEX040196,GEX057884,1580,0.9993675,0.9987358,0.9996553,1581,1581,1582,0.9992411
GEX071694,GEX110577,1440,0.9102402,0.68020785,0.8910781,1582,1975,2117,0.86423373
GEX003649,GEX022919,1455,0.9191409,0.72532403,0.90954757,1583,1878,2006,0.88037753
GEX041614,GEX051146,1583,1.0,1.0,1.0,1583,1583,1583,1.0
GEX088517,GEX116338,1362,0.87588423,0.7668919,0.92593753,1583,1555,1776,0.85408574
GEX088517,GEX091249,955,0.96367306,0.5898703,0.87007874,1583,991,1619,0.8889125
GEX106043,GEX123720,1529,0.96588755,0.8657984,0.96010834,1583,1712,1766,0.9458697
GEX024617,GEX057943,1585,1.0,1.0,1.0,1585,1585,1585,1.0
GEX001242,GEX031090,1413,0.8909206,0.7143579,0.904742,1586,1805,1978,0.8556081
GEX114631,GEX116062,929,0.9308617,0.5613293,0.8556693,1586,998,1655,0.8569553
GEX067910,GEX089470,1375,0.902231,0.79113925,0.93503165,1589,1524,1738,0.88001263
GEX067289,GEX097310,1435,0.90194845,0.74313825,0.9161665,1591,1775,1931,0.8701864
GEX091450,GEX123261,1262,0.9238653,0.7445428,0.92020905,1591,1366,1695,0.88800085
GEX091450,GEX107948,1236,0.9349471,0.7370304,0.9183624,1591,1322,1677,0.89536375
GEX002909,GEX108704,1592,1.0,1.0,1.0,1592,1592,1592,1.0
GEX090612,GEX103239,966,0.9564356,0.59046453,0.86929965,1592,1010,1636,0.8832414
GEX016856,GEX021052,1239,0.9130435,0.7241379,0.9125538,1593,1357,1711,0.87526244
GEX106348,GEX121926,1409,0.88449466,0.7884723,0.9335031,1593,1603,1787,0.8652902
GEX068069,GEX117357,1463,0.9172414,0.76356995,0.9240265,1595,1784,1916,0.88650715
GEX072036,GEX115925,1442,0.9040752,0.6879771,0.8939422,1595,1943,2096,0.8608556
GEX072036,GEX102606,1486,0.9316614,0.7489919,0.9187383,1595,1875,1984,0.89512753
GEX007912,GEX035185,1269,0.8886555,0.72307694,0.91072285,1596,1428,1755,0.8555398
